,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445325.0,19445325.0,False,,1,,,,2023-08-01T21:36:00.000Z,29234.838933333795,16487659690.036283,39.1493,0.11404984,-0.04984956,0.00464165,-4.46908129,7.5777695,0.79916045,568480944381.329,48.3254,613931617600.01,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
1,1027,Ethereum,ETH,ethereum,7202,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120175839.62777206,120175839.62777206,True,,2,,,,2023-08-01T21:36:00.000Z,1850.0928021135858,6918297016.289064,53.552,0.06021626,-0.37649925,-0.72560113,-3.80191133,-2.82741694,-2.18521984,222336455883.29773,18.9004,222336455883.3,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
2,825,Tether USDt,USDT,tether,58272,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-01T21:36:00.000Z,0.9995696533939397,25316591122.66377,36.434,0.01748543,-0.0339786,-0.01836848,-0.06165684,-0.07772954,-0.08641553,83859388578.13277,7.1285,86668944097.52,,2023-08-01T21:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-01 21:37:28.041702
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855114.2477596,153855114.2477596,False,,4,,,,2023-08-01T21:36:00.000Z,245.9151287895821,795166372.756967,-27.458,-0.11757718,1.97439527,3.33550419,0.16283133,-20.02113397,-24.67407117,37835300235.173676,3.215,37835300235.17,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-01T21:36:00.000Z,0.7031875309322984,1418373588.2893813,-4.6694,0.74975228,0.42142029,-0.75283178,45.47995191,34.3315178,52.32748934,37053659326.67587,3.1509,70318753093.23,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26250876095.057114,26250876095.057114,False,,6,,,,2023-08-01T21:36:00.000Z,1.0001176437262929,3884602426.9388227,38.4275,0.01503387,0.00968682,0.02962442,-0.00668215,0.00738028,-0.00473317,26253964345.93939,2.2312,26253964345.94,,2023-08-01T21:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-01 21:37:28.041702
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140416256383.70523,140416256383.70523,True,,7,,,,2023-08-01T21:36:00.000Z,0.07729442206966378,353700643.20235807,3.2187,0.12170872,0.07256912,-5.74060376,13.504397,6.53853486,-2.20993174,10853393386.364233,0.9224,10853393386.36,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35010905033.978,36030277985.671,False,,8,,,,2023-08-01T21:36:00.000Z,0.3072918691911416,250816593.7798039,31.2677,0.37406078,-0.25465966,1.1085905,6.0505644,-18.56534694,-20.93565249,10758566449.964647,0.9143,13828134113.6,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404509879.233194,553868048.1017171,True,,9,,,,2023-08-01T21:35:00.000Z,23.653978513188008,407952774.8806893,7.0983,0.61800586,-0.52443353,1.35764149,21.34012326,11.53931258,7.88657568,9568267991.754248,0.8131,13101182908.94,,2023-08-01T21:35:00.000Z,,,,,,2023-08-01 21:37:28.041702
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600617259.53853,89600626786.0492,True,,10,71659659264.0,5610527054.713736,,2023-08-01T21:36:00.000Z,0.07829407943518261,207536191.70883217,-19.8204,0.10224118,0.34890218,-4.1840892,3.35772488,2.085464,12.77527362,7015197845.159704,0.5961,7015198591.03,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73491939.22743528,84000000.0,False,,11,,,,2023-08-01T21:36:00.000Z,93.07339983041582,754912561.6128068,40.0637,-0.06403378,0.95273052,4.14701006,-17.16170152,-2.30962202,5.05099427,6840144644.027704,0.5813,7818165585.75,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-01T21:36:00.000Z,0.6877670539490927,283820709.6143767,23.6155,0.31048979,0.15572571,-3.02779326,2.05783329,-23.23586891,-31.72479006,6409623786.151789,0.5447,6877670539.49,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1211040830.4106305,1340519707.7158103,True,,13,,,,2023-08-01T21:36:00.000Z,5.140803021866034,119939229.82406002,9.1167,0.24563478,0.8815424,-0.65420062,-6.43506406,-2.43072445,-10.56825297,6225722360.57812,0.529,6891347764.3,,2023-08-01T21:36:00.000Z,,,,,,2023-08-01 21:37:28.041702
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-01T21:35:00.000Z,8.328477831056444e-06,124913567.42581259,-22.0159,0.17310668,-0.76638646,5.41078566,8.43621621,-3.00163758,-17.10888789,4908362713.308281,0.4172,4910379251.07,,2023-08-01T21:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-01 21:37:28.041702
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-01T21:36:00.000Z,29227.94346948891,195237012.1055781,21.7887,0.09590806,0.05636909,-0.07624847,-4.47156093,7.39065478,1.23530799,4730840417.18437,0.4022,4730840417.18,,2023-08-01T21:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-01 21:37:28.041702
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445325.0,19445325.0,False,,1,,,,2023-08-01T21:37:00.000Z,29198.08363327994,16486869321.526436,38.9816,-0.02505612,-0.14982855,-0.14354844,-4.59336377,7.4536011,0.82240606,567766225626.3093,48.2647,613159756298.88,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
1,1027,Ethereum,ETH,ethereum,7202,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120175839.62777206,120175839.62777206,True,,2,,,,2023-08-01T21:37:00.000Z,1848.2610298917564,6922345330.186979,53.5787,-0.0514094,-0.4743986,-0.81074807,-3.89628236,-2.90607692,-2.22700845,222116321118.53253,18.8817,222116321118.53,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
2,825,Tether USDt,USDT,tether,58272,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-01T21:37:00.000Z,0.9994240133724521,25318048366.301502,36.3283,-0.00603827,-0.0636796,-0.06399635,-0.0647176,-0.08193189,-0.10164917,83847170036.77051,7.13,86656316196.26,,2023-08-01T21:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-01 21:38:28.151409
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855114.2477596,153855114.2477596,False,,4,,,,2023-08-01T21:37:00.000Z,245.8035219115967,796237092.6979765,-27.4172,-0.16351046,1.88231422,3.30900708,0.11374608,-20.05689745,-24.74500785,37818128946.210396,3.2136,37818128946.21,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-01T21:37:00.000Z,0.7023740455712902,1418431513.4648855,-4.7559,0.59846997,0.18829642,-0.74342919,45.24765809,34.16085712,52.01620017,37010793649.871185,3.1462,70237404557.13,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26250876095.057114,26250876095.057114,False,,6,,,,2023-08-01T21:37:00.000Z,0.9999736134916073,3885679023.6239686,38.3834,-0.00967225,-0.01586314,-0.01037791,-0.0053779,0.00157772,-0.01593157,26250183426.094715,2.2308,26250183426.09,,2023-08-01T21:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-01 21:38:28.151409
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140416256383.70523,140416256383.70523,True,,7,,,,2023-08-01T21:37:00.000Z,0.07725105457944587,353782772.35794884,3.1658,0.06071071,-0.08966484,-5.66302905,13.41474195,6.52210351,-2.39166187,10847303885.739077,0.9218,10847303885.74,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35010905033.978,36030277985.671,False,,8,,,,2023-08-01T21:37:00.000Z,0.30729051368178373,250789965.69878626,30.9861,0.3580292,-0.36199116,1.1649202,5.9270424,-18.55118119,-21.00129926,10758518992.355246,0.9143,13828073115.68,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404509879.233194,553868048.1017171,True,,9,,,,2023-08-01T21:37:00.000Z,23.658605097827692,409012649.87324893,7.2943,0.65478527,-0.64128925,1.45903871,21.32518371,11.57947519,7.59686189,9570139490.948107,0.8132,13103745426.34,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600617259.53853,89600626786.0492,True,,10,71659659264.0,5610853504.859678,,2023-08-01T21:37:00.000Z,0.0782986349989307,208018400.33439937,-19.6304,0.09719086,0.28826283,-4.17512206,3.36766338,2.06891167,12.75348203,7015606026.483497,0.5961,7015606772.4,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73491939.22743528,84000000.0,False,,11,,,,2023-08-01T21:37:00.000Z,93.03008268364223,754692741.5000008,40.0904,-0.0820091,0.78412867,4.15675595,-17.09896574,-2.34098958,4.98257977,6836961182.909513,0.581,7814526945.43,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-01T21:37:00.000Z,0.687592153228268,283015472.65386564,23.6023,0.27704735,0.05006542,-2.95257178,2.02111338,-23.27784868,-31.82515757,6407993804.293868,0.5446,6875921532.28,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1211040830.4106305,1340519707.7158103,True,,13,,,,2023-08-01T21:37:00.000Z,5.1397883242313185,119811469.03038836,8.9368,0.2278577,0.78566396,-0.60822108,-6.36172839,-2.45526454,-10.69197284,6224493520.311958,0.5289,6889987542.12,,2023-08-01T21:37:00.000Z,,,,,,2023-08-01 21:38:28.151409
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-01T21:37:00.000Z,8.324860459979896e-06,124871158.88541384,-22.0175,0.13381459,-0.93925444,5.35286757,8.40624083,-3.04892452,-17.26744692,4906230826.825241,0.4172,4908246488.73,,2023-08-01T21:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-01 21:38:28.151409
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-01T21:37:00.000Z,29221.4114050782,195203554.4916535,21.6531,0.06319892,0.02345748,-0.10340084,-4.50118331,7.36102595,1.11531705,4729783136.012532,0.4021,4729783136.01,,2023-08-01T21:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-01 21:38:28.151409
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445325.0,19445325.0,False,,1,,,,2023-08-01T21:38:00.000Z,29210.355310088697,16495458778.743948,39.054,0.02360715,-0.10051507,-0.09006478,-4.55293649,7.48838213,0.85547822,568004852370.1505,48.285,613417461511.86,,2023-08-01T21:38:00.000Z,,,,,,2023-08-01 21:39:28.284867
1,1027,Ethereum,ETH,ethereum,7202,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120175839.62777206,120175839.62777206,True,,2,,,,2023-08-01T21:38:00.000Z,1848.6865582132223,6919997795.523879,53.5266,-0.02616585,-0.44693642,-0.76577846,-3.88922289,-2.88762796,-2.23353648,222167459341.8501,18.886,222167459341.85,,2023-08-01T21:38:00.000Z,,,,,,2023-08-01 21:39:28.284867
